Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Ruhe	Ruhe	Ruhe	NN
s1	w2	ist	iſt	sein	VAFIN
s1	w3	die	die	d	ART
s1	w4	erste	erſte	erst	ADJA
s1	w5	Bürgerpflicht	Bürgerpflicht	Bürgerpflicht	NN
s1	w6	.	.	.	$.
s2	w7	Ruhe	Ruhe	Ruhe	NN
s2	w8	ist	iſt	sein	VAFIN
s2	w9	die	die	d	ART
s2	wa	erste	erſte	erst	ADJA
s2	wb	Bürgerpflicht	Bürgerpflicht	Bürgerpflicht	NN
s2	wc	oder	oder	oder	KON
s2	wd	Vor	Vor	vor	APPR
s2	we	fünfzig	fünfzig	fünfzig	CARD
s2	wf	Jahren	Jahren	Jahr	NN
s2	w10	.	.	.	$.
s3	w11	Vaterländischer	Vaterländiſcher	vaterländisch	ADJA
s3	w12	Roman	Roman	Roman	NN
s3	w13	von	von	von	APPR
s3	w14	W.	W.	W.	NE
s3	w15	Alexis	Alexis	Alexis	NE
s3	w16	(	(	(	$(
s3	w17	W.	W.	W.	NE
s3	w18	Hering	Häring	Hering	NE
s3	w19	)	)	)	$(
s3	w1a	.	.	.	$.
s4	w1b	Fünfter	Fünfter	fünft	ADJA
s4	w1c	Band	Band	Band	NN
s4	w1d	.	.	.	$.
s5	w1e	Berlin	Berlin	Berlin	NE
s5	w1f	.	.	.	$.
s6	w20	Verlag	Verlag	Verlag	NN
s6	w21	von	von	von	APPR
s6	w22	Carl	Carl	Carl	NE
s6	w23	Barthol	Barthol	Barthol	NE
s6	w24	.	.	.	$.
s6	w25	1852	1852	1852	CARD
s6	w26	.	.	.	$.
s15a3	w17bb5	Erstes	Erſtes	erst	ADJA
s15a3	w17bb6	Kapitel	Kapitel	Kapitel	NN
s15a3	w17bb7	.	.	.	$.
s15a4	w17bb8	Ernste	Ernste	ernst	ADJA
s15a4	w17bb9	Fragen	Fragen	Frage	NN
s15a4	w17bba	,	,	,	$,
s15a4	w17bbb	die	die	die	PRELS
s15a4	w17bbc	Mancher	Mancher	manche	PIS
s15a4	w17bbd	überschlagen	überſchlagen	überschlagen	VVPP
s15a4	w17bbe	wird	wird	werden	VAFIN
s15a4	w17bbf	.	.	.	$.
s7	w27	Den	Den	d	ART
s7	w28	Druck	Druck	Druck	NN
s7	w29	der	der	d	ART
s7	w2a	schwülen	ſchwülen	schwül	ADJA
s7	w2b	Luft	Luft	Luft	NN
s7	w2c	fühlte	fühlte	fühlen	VVFIN
s7	w2d	ein	ein	eine	ART
s7	w2e	Jeder	Jeder	jede	PIS
s7	w2f	,	,	,	$,
s7	w30	aber	aber	aber	ADV
s7	w31	ein	ein	eine	ART
s7	w32	Höhenrauch	Höhenrauch	Höhenrauch	NN
s7	w33	schien	ſchien	scheinen	VVFIN
s7	w34	die	die	d	ART
s7	w35	schwarzen	ſchwarzen	schwarz	ADJA
s7	w36	Wolken	Wolken	Wolke	NN
s7	w37	noch	noch	noch	ADV
s7	w38	zu	zu	zu	PTKZU
s7	w39	verbergen	verbergen	verbergen	VVINF
s7	w3a	.	.	.	$.
s8	w3b	Es	Es	es	PPER
s8	w3c	wetterleuchtete	wetterleuchtete	wetterleuchten	VVFIN
s8	w3d	auch	auch	auch	ADV
s8	w3e	schon	ſchon	schon	ADV
s8	w3f	,	,	,	$,
s8	w40	nur	nur	nur	ADV
s8	w41	wirkten	wirkten	wirken	VVFIN
s8	w42	die	die	d	ART
s8	w43	elektrischen	electriſchen	elektrisch	ADJA
s8	w44	Zückungen	Zückungen	Zückung	NN
s8	w45	verschieden	verſchieden	verschieden	ADJD
s8	w46	.	.	.	$.
s9	w47	Ängstlich	Aengſtlich	ängstlich	ADJD
s9	w48	vor	vor	vor	APPR
s9	w49	dem	dem	d	ART
s9	w4a	Ausbruch	Ausbruch	Ausbruch	NN
s9	w4b	flatternde	flatternde	flatternd	ADJA
s9	w4c	Vögel	Vögel	Vogel	NN
s9	w4d	,	,	,	$,
s9	w4e	gewahrte	gewahrte	gewahren	VVFIN
s9	w4f	man	man	man	PIS
s9	w50	nicht	nicht	nicht	PTKNEG
s9	w51	.	.	.	$.
sa	w52	Es	Es	es	PPER
sa	w53	waren	waren	sein	VAFIN
sa	w54	Männer	Männer	Mann	NN
sa	w55	im	im	im	APPRART
sa	w56	Lande	Lande	Land	NN
sa	w57	und	und	und	KON
sa	w58	in	in	in	APPR
sa	w59	der	der	d	ART
sa	w5a	Hauptstadt	Hauptſtadt	Hauptstadt	NN
sa	w5b	,	,	,	$,
sa	w5c	welche	welche	welche	PRELS
sa	w5d	bang	bang	bang	ADJD
sa	w5e	der	der	d	ART
sa	w5f	nächsten	nächſten	nächst	ADJA
sa	w60	Entwicklung	Entwickelung	Entwicklung	NN
sa	w61	entgegen	entgegen	entgegen	PTKVZ
sa	w62	sahen	ſahen	sehen	VVFIN
sa	w63	,	,	,	$,
sa	w64	um	um	um	KOUI
sa	w65	so	ſo	so	ADV
sa	w66	banger	banger	bange	ADJD
sa	w67	,	,	,	$,
