Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Herrnhuterei	Herrnhuterey	Herrnhuterei	NN
s1	w2	in	in	in	APPR
s1	w3	ihrer	ihrer	ihr	PPOSAT
s1	w4	Schalkheit	Schalkheit	Schalkheit	NN
s1	w5	/	/	/	$(
s1	w6	Aus	Aus	aus	APPR
s1	w7	der	der	d	ART
s1	w8	neuesten	neueſten	neu	ADJA
s1	w9	Schrift	Schrift	Schrift	NN
s1	wa	Ludwigs	Ludwigs	Ludwigs	NE
s1	wb	von	von	von	APPR
s1	wc	Zinzendorf	Zinzendorf	Zinzendorf	NE
s1	wd	,	,	,	$,
s1	we	naturelle	naturelle	naturell	ADJA
s1	wf	Betrachtungen	Betrachtungen	Betrachtung	NN
s1	w10	genannt	genant	nennen	VVPP
s1	w11	.	.	.	$.
s2	w12	Dritter	Dritter	dritt	ADJA
s2	w13	Teil	Theil	Teil	NN
s2	w14	.	.	.	$.
s3	w15	Verfertiget	Verfertiget	verfertigen	VVFIN
s3	w16	von	von	von	APPR
s3	w17	D.	D.	D.	NE
s3	w18	Johann	Johann	Johann	NE
s3	w19	Hermann	Hermann	Hermann	NE
s3	w1a	Benner	Benner	Benner	NE
s3	w1b	Fürstl.	Fuͤrſtl.	Fürstl.	NE
s3	w1c	Hess	Heſſ	Hess	NE
s3	w1d	.	.	.	$.
s4	w1e	Prof.	Prof.	Prof.	NN
s4	w1f	und	und	und	KON
s4	w20	Superint.	Superint.	Superint.	NE
s4	w21	Giesen	Gieſen	Giesen	NE
s4	w22	,	,	,	$,
s4	w23	bei	bey	bei	APPR
s4	w24	Joh.	Joh.	Joh.	NE
s4	w25	Philip	Philip	Philip	NE
s4	w26	Krieger	Krieger	Krieger	NN
s4	w27	.	.	.	$.
s4	w28	1748	1748	1748	CARD
s4	w29	.	.	.	$.
s4d	w774	Geneigter	Geneigter	geneigt	ADJA
s4d	w775	Leser	Leſer	Leser	NN
s4d	w776	!	!	!	$.
s5	w2a	Es	ES	es	PPER
s5	w2b	erscheinet	erſcheinet	erscheinen	VVFIN
s5	w2c	hier	hier	hier	ADV
s5	w2d	die	die	d	ART
s5	w2e	dritte	dritte	dritt	ADJA
s5	w2f	Fortsetzung	Fortſetzung	Fortsetzung	NN
s5	w30	der	der	d	ART
s5	w31	Herrnhuterei	Herrnhuterey	Herrnhuterei	NN
s5	w32	in	in	in	APPR
s5	w33	ihrer	ihrer	ihr	PPOSAT
s5	w34	Schalkheit	Schalkheit	Schalkheit	NN
s5	w35	.	.	.	$.
s6	w36	Sie	Sie	sie	PPER
s6	w37	enthält	enthaͤlt	enthalten	VVFIN
s6	w38	eine	eine	eine	ART
s6	w39	genaue	genaue	genau	ADJA
s6	w3a	Untersuchung	Unterſuchung	Untersuchung	NN
s6	w3b	derjenigen	derjenigen	diejenige	PDS
s6	w3c	Gottlosigkeit	Gottloſigkeit	Gottlosigkeit	NN
s6	w3d	,	,	,	$,
s6	w3e	welche	welche	welche	PRELS
s6	w3f	Zinzendorf	Zinzendorf	Zinzendorf	NE
s6	w40	mit	mit	mit	APPR
s6	w41	den	den	d	ART
