Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Des	Des	d	ART
s1	w2	Knaben	Knaben	Knabe	NN
s1	w3	Wunderhorn	Wunderhorn	Wunderhorn	NN
s1	w4	.	.	.	$.
s2	w5	Alte	Alte	alt	ADJA
s2	w6	deutsche	deutſche	deutsch	ADJA
s2	w7	Lieder	Lieder	Lied	NN
s2	w8	gesammelt	geſammelt	sammeln	VVPP
s2	w9	von	von	von	APPR
s2	wa	L.	L.	L.	NE
s2	wb	A.	A.	A.	NE
s2	wc	v.	v.	v.	APPR
s2	wd	Arnim	Arnim	Arnim	NE
s2	we	und	und	und	KON
s2	wf	Clemens	Clemens	Clemens	NE
s2	w10	Brentano	Brentano	Brentano	NE
s2	w11	.	.	.	$.
s3	w12	Zweiter	Zweyter	zweit	ADJA
s3	w13	Band	Band	Band	NN
s3	w14	.	.	.	$.
s4	w15	Wunderhorn	Wunderhorn	Wunderhorn	NN
s4	w16	.	.	.	$.
s5	w17	Alte	Alte	alt	ADJA
s5	w18	deutsche	deutſche	deutsch	ADJA
s5	w19	Lieder	Lieder	Lied	NN
s5	w1a	A.	A.	A.	APPRART
s5	w1b	von	von	von	APPR
s5	w1c	Arnim	Arnim	Arnim	NE
s5	w1d	C.	C.	C.	NE
s5	w1e	Brentano	Brentano	Brentano	NE
s5	w1f	.	.	.	$.
s6	w20	II.	II.	Ii.	NE
s6	w21	Heidelberg	Heidelberg	Heidelberg	NE
s6	w22	.	.	.	$.
s7	w23	bei	bey	bei	APPR
s7	w24	Mohr	Mohr	Mohr	NN
s7	w25	und	und	und	KON
s7	w26	Zimmer	Zimmer	Zimmer	NN
s7	w27	1808	1808	1808	CARD
s7	w28	.	.	.	$.
s8	w29	Des	Des	d	ART
s8	w2a	Knaben	Knaben	Knabe	NN
s8	w2b	Wunderhorn	Wunderhorn	Wunderhorn	NN
s8	w2c	.	.	.	$.
s9	w2d	Alte	Alte	alt	ADJA
s9	w2e	deutsche	deutſche	deutsch	ADJA
s9	w2f	Lieder	Lieder	Lied	NN
s9	w30	gesammelt	geſammelt	sammeln	VVPP
s9	w31	von	von	von	APPR
s9	w32	L.	L.	L.	NE
s9	w33	A.	A.	A.	NE
s9	w34	v.	v.	v.	APPR
s9	w35	Arnim	Arnim	Arnim	NE
s9	w36	und	und	und	KON
s9	w37	Clemens	Clemens	Clemens	NE
s9	w38	Brentano	Brentano	Brentano	NE
s9	w39	.	.	.	$.
sa	w3a	Zweiter	Zweyter	zweit	ADJA
sa	w3b	Band	Band	Band	NN
sa	w3c	.	.	.	$.
sb	w3d	Heidelberg	Heidelberg	Heidelberg	NE
sb	w3e	,	,	,	$,
sb	w3f	bei	bey	bei	APPR
sb	w40	Mohr	Mohr	Mohr	NN
sb	w41	und	und	und	KON
sb	w42	Zimmer	Zimmer	Zimmer	NN
sb	w43	.	.	.	$.
sb	w44	1808	1808	1808	CARD
sb	w45	.	.	.	$.
sdd1	w13442	Des	Des	d	ART
sdd1	w13443	Knaben	Knaben	Knabe	NN
sdd1	w13444	Wunderhorn	Wunderhorn	Wunderhorn	NN
sdd1	w13445	.	.	.	$.
sdd2	w13446	Zueignung	Zueignung	Zueignung	NN
sdd2	w13447	.	.	.	$.
sc	w46	Lasst	Laſſet	lassen	VVFIN
sc	w47	uns	uns	wir	PPER
sc	w48	Maien	Mayen	Maien	NN
sc	w49	und	und	und	KON
sc	w4a	Kränze	Kraͤnze	Kranz	NN
sc	w4b	bereiten	bereiten	bereiten	VVFIN
sc	w4c	,	,	,	$,
sc	w4d	Sehet	Sehet	sehen	VVFIN
sc	w4e	,	,	,	$,
