Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Ruhe	Ruhe	Ruhe	NN
s1	w2	ist	iſt	sein	VAFIN
s1	w3	die	die	d	ART
s1	w4	erste	erſte	erst	ADJA
s1	w5	Bürgerpflicht	Bürgerpflicht	Bürgerpflicht	NN
s1	w6	.	.	.	$.
s2	w7	Ruhe	Ruhe	Ruhe	NN
s2	w8	ist	iſt	sein	VAFIN
s2	w9	die	die	d	ART
s2	wa	erste	erſte	erst	ADJA
s2	wb	Bürgerpflicht	Bürgerpflicht	Bürgerpflicht	NN
s2	wc	oder	oder	oder	KON
s2	wd	Vor	Vor	vor	APPR
s2	we	fünfzig	fünfzig	fünfzig	CARD
s2	wf	Jahren	Jahren	Jahr	NN
s2	w10	.	.	.	$.
s3	w11	Vaterländischer	Vaterländiſcher	vaterländisch	ADJA
s3	w12	Roman	Roman	Roman	NN
s3	w13	von	von	von	APPR
s3	w14	W.	W.	W.	NE
s3	w15	Alexis	Alexis	Alexis	NE
s3	w16	(	(	(	$(
s3	w17	W.	W.	W.	NE
s3	w18	Hering	Häring	Hering	NE
s3	w19	)	)	)	$(
s3	w1a	.	.	.	$.
s3	w1b	Zweiter	Zweiter	zweit	ADJA
s3	w1c	Band	Band	Band	NN
s3	w1d	.	.	.	$.
s4	w1e	Berlin	Berlin	Berlin	NE
s4	w1f	.	.	.	$.
s5	w20	Verlag	Verlag	Verlag	NN
s5	w21	von	von	von	APPR
s5	w22	Carl	Carl	Carl	NE
s5	w23	Barthol	Barthol	Barthol	NE
s5	w24	.	.	.	$.
s6	w25	1852	1852	1852	CARD
s6	w26	.	.	.	$.
s1503	w14371	Erstes	Erſtes	erst	ADJA
s1503	w14372	Kapitel	Kapitel	Kapitel	NN
s1503	w14373	.	.	.	$.
s1504	w14374	Staub	Staub	Staub	NN
s1504	w14375	.	.	.	$.
s7	w27	""""	„	""""	$(
s7	w28	Und	Und	und	KON
s7	w29	wir	wir	wir	PPER
s7	w2a	behalten	behalten	behalten	VVFIN
s7	w2b	Frieden	Frieden	Frieden	NN
s7	w2c	,	,	,	$,
s7	w2d	und	und	und	KON
s7	w2e	Alles	Alles	alle	PIS
s7	w2f	bleibt	bleibt	bleiben	VVFIN
s7	w30	beim	beim	beim	APPRART
s7	w31	Alten	Alten	Alte	NN
s7	w32	,	,	,	$,
s7	w33	""""	“	""""	$(
s7	w34	schloß	ſchloß	schließen	VVFIN
s7	w35	der	der	d	ART
s7	w36	Geheimrat	Geheimrath	Geheimrat	NN
s7	w37	Lupinus	Lupinus	Lupinus	NE
s7	w38	,	,	,	$,
s7	w39	diesmal	diesmal	diesmal	ADV
s7	w3a	aber	aber	aber	ADV
s7	w3b	der	der	d	ART
s7	w3c	in	in	in	APPR
s7	w3d	der	der	d	ART
s7	w3e	Jägerstraße	Jägerſtraße	Jägerstraße	NN
s7	w3f	,	,	,	$,
s7	w40	und	und	und	KON
s7	w41	schob	ſchob	schieben	VVFIN
s7	w42	den	den	d	ART
s7	w43	grünen	grünen	grün	ADJA
s7	w44	Augenschirm	Augenſchirm	Augenschirm	NN
s7	w45	zurecht	zurecht	zurecht	PTKVZ
s7	w46	.	.	.	$.
s8	w47	Es	Es	es	PPER
s8	w48	lag	lag	liegen	VVFIN
s8	w49	eine	eine	eine	ART
s8	w4a	sonntägliche	ſonntägliche	sonntäglich	ADJA
s8	w4b	Heimlichkeit	Heimlichkeit	Heimlichkeit	NN
s8	w4c	über	über	über	APPR
s8	w4d	der	der	d	ART
s8	w4e	geweihten	geweihten	geweiht	ADJA
s8	w4f	Stube	Stube	Stube	NN
s8	w50	.	.	.	$.
s9	w51	Kein	Kein	keine	PIAT
s9	w52	Dienstbote	Dienſtbote	Dienstbote	NN
s9	w53	durfte	durfte	dürfen	VMFIN
s9	w54	sie	ſie	sie	PPER
s9	w55	aus	aus	aus	APPR
s9	w56	freien	freien	frei	ADJA
s9	w57	Stücken	Stücken	Stück	NN
s9	w58	betreten	betreten	betreten	VVPP
s9	w59	.	.	.	$.
sa	w5a	Die	Die	d	ART
sa	w5b	Frau	Frau	Frau	NN
sa	w5c	Geheimrätin	Geheimräthin	Geheimratin	NN
sa	w5d	besorgte	beſorgte	besorgen	VVFIN
sa	w5e	selbst	ſelbſt	selbst	ADV
sa	w5f	das	das	d	ART
sa	w60	Abstäuben	Abſtäuben	Abstäuben	NN
sa	w61	der	der	d	ART
sa	w62	Bücher	Bücher	Buch	NN
sa	w63	,	,	,	$,
sa	w64	und	und	und	KON
sa	w65	wenn	wenn	wenn	KOUS
sa	w66	sie	ſie	sie	PPER
sa	w67	der	der	d	ART
sa	w68	Hilfe	Hülfe	Hilfe	NN
sa	w69	einer	einer	eine	ART
sa	w6a	gröberen	gröberen	grob	ADJA
sa	w6b	Hand	Hand	Hand	NN
sa	w6c	bedurfte	bedurfte	bedürfen	VVFIN
sa	w6d	,	,	,	$,
sa	w6e	mußte	mußte	müssen	VMFIN
sa	w6f	der	der	d	ART
