Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	W.	W.	W.	NE
s1	w2	Bölsche	Bölsche	Bölsche	NE
s1	w3	Das	Das	d	ART
s1	w4	Liebesleben	Liebesleben	Liebesleben	NN
s1	w5	in	in	in	APPR
s1	w6	der	der	d	ART
s1	w7	Natur	Natur	Natur	NN
s1	w8	Eine	Eine	eine	ART
s1	w9	Entwickelungsgeschichte	Entwickelungsgeschichte	Entwickelungsgeschichte	NN
s1	wa	der	der	d	ART
s1	wb	Liebe	Liebe	Liebe	NN
s1	wc	2.	2.	2.	ADJA
s1	wd	Folge	Folge	Folge	NN
s2	we	W.	W.	W.	NE
s2	wf	Bölsche	Bölsche	Bölsche	NE
s2	w10	Das	Das	d	ART
s2	w11	Liebesleben	Liebesleben	Liebesleben	NN
s2	w12	in	in	in	APPR
s2	w13	der	der	d	ART
s2	w14	Natur	Natur	Natur	NN
s2	w15	Eine	Eine	eine	ART
s2	w16	Entwickelungsgeschichte	Entwickelungsgeschichte	Entwickelungsgeschichte	NN
s2	w17	der	der	d	ART
s2	w18	Liebe	Liebe	Liebe	NN
s2	w19	Mit	Mit	mit	APPR
s2	w1a	Buchschmuck	Buchschmuck	Buchschmuck	NN
s2	w1b	von	von	von	APPR
s2	w1c	Müller-Schönefeld	Müller-Schönefeld	Müller-Schönefeld	NN
s2	w1d	1.	1.	1.	ADV
s2	w1e	bis	bis	bis	APPR
s2	w1f	4.	4.	4.	ADV
s2	w20	Tausend	Tausend	tausend	CARD
s2	w21	Verlegt	Verlegt	verlegen	VVFIN
s2	w22	bei	bei	bei	APPR
s2	w23	Eugen	Eugen	Eugen	NE
s2	w24	Diederichs	Diederichs	Diederichs	NE
s2	w25	,	,	,	$,
s2	w26	Leipzig	Leipzig	Leipzig	NE
s2	w27	1900	1900	1900	CARD
s3	w28	Alle	Alle	alle	PIAT
s3	w29	Rechte	Rechte	Rechte	NN
s3	w2a	,	,	,	$,
s3	w2b	insbesondere	insbeſondere	insbesondere	ADV
s3	w2c	das	das	d	ART
s3	w2d	der	der	d	ART
s3	w2e	Übersetzung	Überſetzung	Übersetzung	NN
s3	w2f	in	in	in	APPR
s3	w30	fremde	fremde	fremd	ADJA
s3	w31	Sprachen	Sprachen	Sprache	NN
s3	w32	,	,	,	$,
s3	w33	sind	ſind	sein	VAFIN
s3	w34	vorbehalten	vorbehalten	vorbehalten	VVPP
s4	w35	Gedruckt	Gedruckt	drucken	VVPP
s4	w36	in	in	in	APPR
s4	w37	der	der	d	ART
s4	w38	Spamärschen	Spamerſchen	Spamarsch	NN
s4	w39	Buchdruckerei	Buchdruckerei	Buchdruckerei	NN
s4	w3a	in	in	in	APPR
s4	w3b	Leipzig	Leipzig	Leipzig	NE
s172a	w1d0c2	Vorwort	Vorwort	Vorwort	NN
s5	w3c	Ich	Ich	ich	PPER
s5	w3d	habe	habe	haben	VAFIN
s5	w3e	in	in	in	APPR
s5	w3f	diesem	dieſem	diese	PDAT
s5	w40	Buche	Buche	Buche	NN
s5	w41	einmal	einmal	einmal	ADV
s5	w42	von	von	von	APPR
s5	w43	den	den	d	ART
s5	w44	verschiedenen	verſchiedenen	verschieden	ADJA
s5	w45	Schichten	Schichten	Schichte	NN
s5	w46	gesprochen	geſprochen	sprechen	VVPP
s5	w47	,	,	,	$,
s5	w48	die	die	die	PRELS
s5	w49	sich	ſich	sich	PRF
s5	w4a	wie	wie	wie	KOKOM
s5	w4b	Quadern	Quadern	Quader	NN
s5	w4c	eines	eines	eine	ART
s5	w4d	uralten	uralten	uralt	ADJA
s5	w4e	Gebirges	Gebirges	Gebirge	NN
s5	w4f	in	in	in	APPR
s5	w50	unserem	unſerem	unsere	PPOSAT
s5	w51	Liebesleben	Liebesleben	Liebesleben	NN
s5	w52	aufeinander	aufeinander	aufeinander	ADV
s5	w53	lagern	lagern	lagern	VVFIN
s5	w54	.	.	.	$.
s6	w55	Ich	Ich	ich	PPER
s6	w56	möchte	möchte	mögen	VMFIN
s6	w57	dieses	dieſes	diese	PDAT
s6	w58	Bild	Bild	Bild	NN
s6	w59	im	im	im	APPRART
s6	w5a	Kleinen	Kleinen	Kleine	NN
s6	w5b	brauchen	brauchen	brauchen	VVFIN
s6	w5c	auch	auch	auch	ADV
s6	w5d	für	für	für	APPR
s6	w5e	mein	mein	mein	PPOSAT
s6	w5f	Buch	Buch	Buch	NN
s6	w60	selbst	ſelbſt	selbst	ADV
s6	w61	.	.	.	$.
s7	w62	Mit	Mit	mit	APPR
s7	w63	diesem	dieſem	diese	PDAT
s7	w64	zweiten	zweiten	zweit	ADJA
s7	w65	Bande	Bande	Bande	NN
s7	w66	lege	lege	legen	VVFIN
s7	w67	ich	ich	ich	PPER
s7	w68	eine	eine	eine	ART
s7	w69	Quader	Quader	Quader	NN
s7	w6a	gleichsam	gleichſam	gleichsam	ADJD
s7	w6b	unter	unter	unter	APPR
