Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Ruhe	Ruhe	Ruhe	NN
s1	w2	ist	iſt	sein	VAFIN
s1	w3	die	die	d	ART
s1	w4	erste	erſte	erst	ADJA
s1	w5	Bürgerpflicht	Bürgerpflicht	Bürgerpflicht	NN
s1	w6	.	.	.	$.
s2	w7	Ruhe	Ruhe	Ruhe	NN
s2	w8	ist	iſt	sein	VAFIN
s2	w9	die	die	d	ART
s2	wa	erste	erſte	erst	ADJA
s2	wb	Bürgerpflicht	Bürgerpflicht	Bürgerpflicht	NN
s2	wc	oder	oder	oder	KON
s2	wd	Vor	Vor	vor	APPR
s2	we	fünfzig	fünfzig	fünfzig	CARD
s2	wf	Jahren	Jahren	Jahr	NN
s2	w10	.	.	.	$.
s3	w11	Vaterländischer	Vaterländiſcher	vaterländisch	ADJA
s3	w12	Roman	Roman	Roman	NN
s3	w13	von	von	von	APPR
s3	w14	W.	W.	W.	NE
s3	w15	Alexis	Alexis	Alexis	NE
s3	w16	(	(	(	$(
s3	w17	W.	W.	W.	NE
s3	w18	Hering	Häring	Hering	NE
s3	w19	)	)	)	$(
s3	w1a	.	.	.	$.
s4	w1b	Erster	Erſter	Erster	NN
s4	w1c	Band	Band	Band	NN
s4	w1d	.	.	.	$.
s5	w1e	Berlin	Berlin	Berlin	NE
s5	w1f	.	.	.	$.
s6	w20	Verlag	Verlag	Verlag	NN
s6	w21	von	von	von	APPR
s6	w22	Carl	Carl	Carl	NE
s6	w23	Barthol	Barthol	Barthol	NE
s6	w24	.	.	.	$.
s7	w25	1852	1852	1852	CARD
s7	w26	.	.	.	$.
s8	w27	Dr.	Dr.	Dr.	NN
s8	w28	Jonas	Jonas	Jonas	NE
s8	w29	Cenarius	Cenarius	Cenarius	NE
s8	w2a	fragte	fragte	fragen	VVFIN
s8	w2b	Dr.	Dr.	Dr.	NN
s8	w2c	M.	M.	M.	NE
s9	w2d	Luther	Luther	Luther	NE
s9	w2e	um	um	um	APPR
s9	w2f	Rat	Rath	Rat	NN
s9	w30	:	:	:	$.
sa	w31	Es	Es	es	PPER
sa	w32	wäre	wäre	sein	VAFIN
sa	w33	ein	ein	eine	ART
sa	w34	Schulmeister	Schulmeiſter	Schulmeister	NN
sa	w35	in	in	in	APPR
sa	w36	Schlesien	Schleſien	Schlesien	NE
sa	w37	,	,	,	$,
sa	w38	nicht	nicht	nicht	PTKNEG
sa	w39	ungelehrt	ungelehrt	ungelehrt	ADJD
sa	w3a	,	,	,	$,
sa	w3b	der	der	d	ART
sa	w3c	hatte	hatte	haben	VAFIN
sa	w3d	ihm	ihm	er	PPER
sa	w3e	vorgenommen	fürgenommen	vornehmen	VVPP
sa	w3f	,	,	,	$,
sa	w40	eine	eine	eine	ART
sa	w41	Komödie	Comödie	Komödie	NN
sa	w42	im	im	im	APPRART
sa	w43	Terentio	Terentio	Terentio	NN
sa	w44	zu	zu	zu	PTKZU
sa	w45	agieren	agiren	agieren	VVINF
sa	w46	und	und	und	KON
sa	w47	zu	zu	zu	PTKZU
sa	w48	spielen	ſpielen	spielen	VVINF
sa	w49	.	.	.	$.
sb	w4a	Viel	Viel	viel	ADV
sb	w4b	aber	aber	aber	ADV
sb	w4c	ärgerten	ärgerten	ärgern	VVFIN
sb	w4d	sich	ſich	sich	PRF
sb	w4e	daran	daran	daran	PAV
sb	w4f	,	,	,	$,
sb	w50	gleich	gleich	gleich	ADV
sb	w51	als	als	als	KOKOM
sb	w52	gebühre	gebühre	gebühren	VVFIN
sb	w53	einem	einem	eine	ART
sb	w54	Christen-Menschen	Chriſten-Menſchen	Christen-Mensch	NN
sb	w55	nicht	nicht	nicht	PTKNEG
sb	w56	solch	ſolch	solch	PIAT
sb	w57	Spielwerk	Spielwerk	Spielwerk	NN
sb	w58	aus	aus	aus	APPR
sb	w59	heidnischen	heidniſchen	heidnisch	ADJA
sb	w5a	Poeten	Poeten	Poet	NN
sb	w5b	.	.	.	$.
sc	w5c	Was	Was	was	PWS
sc	w5d	er	er	er	PPER
sc	w5e	,	,	,	$,
sc	w5f	Dr.	Dr.	Dr.	NN
sc	w60	Luther	Luther	Luther	NE
sc	w61	,	,	,	$,
sc	w62	davon	davon	davon	PAV
sc	w63	hielte	hielte	halten	VVFIN
sc	w64	?	?	?	$.
sd	w65	Da	Da	da	ADV
sd	w66	sprach	ſprach	sprechen	VVFIN
sd	w67	er	er	er	PPER
sd	w68	:	:	:	$.
sd	w69	Komödien	Comödien	Komödie	NN
sd	w6a	zu	zu	zu	PTKZU
sd	w6b	spielen	ſpielen	spielen	VVINF
sd	w6c	soll	ſoll	sollen	VMFIN
sd	w6d	man	man	man	PIS
sd	w6e	um	um	um	APPR
sd	w6f	der	der	d	ART
sd	w70	Knaben	Knaben	Knabe	NN
sd	w71	Willen	willen	Willen	NN
sd	w72	in	in	in	APPR
sd	w73	der	der	d	ART
sd	w74	Schule	Schule	Schule	NN
sd	w75	nicht	nicht	nicht	PTKNEG
