Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s4	w14	Bettina	Bettina	Bettina	NE
s4	w15	v.	v.	v.	APPRART
s4	w16	Arnim	Arnim	Arnim	NE
s4	w17	inv.	inv.	Inv.	NE
s4	w18	C.	C.	C.	NE
s4	w19	Funke	Funke	Funke	NN
s4	w1a	sc	ſc	Sc	NE
s4	w1b	.	.	.	$.
s5	w1c	Nach	Nach	nach	APPR
s5	w1d	der	der	d	ART
s5	w1e	Originalzeichnung	Originalzeichnung	Originalzeichnung	NN
s5	w1f	.	.	.	$.
s1	w1	Goethes	Goethe's	Goethe	NE
s1	w2	Briefwechsel	Briefwechſel	Briefwechsel	NN
s1	w3	mit	mit	mit	APPR
s1	w4	einem	einem	eine	ART
s1	w5	Kinde.	Kinde.	Kinde.	NN
s1	w6	Seinem	Seinem	seine	PPOSAT
s1	w7	Denkmal	Denkmal	Denkmal	NN
s1	w8	.	.	.	$.
s2	w9	Zweiter	Zweiter	zweit	ADJA
s2	wa	Teil	Theil	Teil	NN
s2	wb	.	.	.	$.
s3	wc	Berlin	Berlin	Berlin	NE
s3	wd	,	,	,	$,
s3	we	bei	bei	bei	APPR
s3	wf	Ferdinand	Ferdinand	Ferdinand	NE
s3	w10	Tümmler	Dümmler	Tümmler	NE
s3	w11	.	.	.	$.
s3	w12	1835	1835	1835	CARD
s3	w13	.	.	.	$.
s6	w20	An	An	an	APPR
s6	w21	Goethe	Goethe	Goethe	NE
s6	w22	.	.	.	$.
s7	w23	Da	Da	da	KOUS
s7	w24	ich	ich	ich	PPER
s7	w25	Dir	Dir	du	PPER
s7	w26	zum	zum	zum	APPRART
s7	w27	letztenmal	letztenmal	letztenmal	ADV
s7	w28	schrieb	ſchrieb	schreiben	VVFIN
s7	w29	,	,	,	$,
s7	w2a	war_es	war's	sein_es	VAFIN
s7	w2b	Sommer	Sommer	Sommer	NN
s7	w2c	,	,	,	$,
s7	w2d	ich	ich	ich	PPER
s7	w2e	war	war	sein	VAFIN
s7	w2f	am	am	am	APPRART
s7	w30	Rhein	Rhein	Rhein	NE
s7	w31	und	und	und	KON
s7	w32	reiste	reiſte	reisten	VVFIN
s7	w33	später	ſpäter	spät	ADJD
s7	w34	mit	mit	mit	APPR
s7	w35	einer	einer	eine	ART
s7	w36	heiteren	heiteren	heiter	ADJA
s7	w37	Gesellschaft	Geſellſchaft	Gesellschaft	NN
s7	w38	von	von	von	APPR
s7	w39	Freunden	Freunden	Freund	NN
s7	w3a	und	und	und	KON
s7	w3b	Verwandten	Verwandten	Verwandte	NN
s7	w3c	zu	zu	zu	APPR
s7	w3d	Wasser	Waſſer	Wasser	NN
s7	w3e	bis	bis	bis	APPR
s7	w3f	Köln	Köln	Köln	NE
s7	w40	;	;	;	$.
s7	w41	als	als	als	KOUS
s7	w42	ich	ich	ich	PPER
s7	w43	zurückgekommen	zurückgekommen	zurückkommen	VVPP
s7	w44	war	war	sein	VAFIN
s7	w45	verbrachte	verbrachte	verbringen	VVFIN
s7	w46	ich	ich	ich	PPER
s7	w47	noch	noch	noch	ADV
s7	w48	die	die	d	ART
s7	w49	letzten	letzten	letzte	ADJA
s7	w4a	Tage	Tage	Tag	NN
s7	w4b	mit	mit	mit	APPR
s7	w4c	deiner	deiner	deine	PPOSAT
s7	w4d	Mutter	Mutter	Mutter	NN
s7	w4e	,	,	,	$,
s7	w4f	wo	wo	wo	PWAV
s7	w50	sie	ſie	sie	PPER
s7	w51	freundlicher	freundlicher	freundlich	ADJD
s7	w52	,	,	,	$,
s7	w53	leidseliger	leidſeeliger	leidselig	ADJD
s7	w54	war	war	sein	VAFIN
s7	w55	wie	wie	wie	KOKOM
s7	w56	je	je	je	ADV
s7	w57	.	.	.	$.
s8	w58	Am	Am	am	APPRART
s8	w59	Tag	Tag	Tag	NN
s8	w5a	vor	vor	vor	APPR
s8	w5b	ihrem	ihrem	ihr	PPOSAT
s8	w5c	Tod	Tod	Tod	NN
s8	w5d	war	war	sein	VAFIN
s8	w5e	ich	ich	ich	PPER
s8	w5f	bei	bei	bei	APPR
s8	w60	ihr	ihr	ihr	PPOSAT
s8	w61	,	,	,	$,
s8	w62	küßte	küßte	küssen	VVFIN
s8	w63	ihre	ihre	ihr	PPOSAT
s8	w64	Hand	Hand	Hand	NN
s8	w65	und	und	und	KON
s8	w66	empfing	empfing	empfangen	VVFIN
s8	w67	ihr	ihr	ihr	PPOSAT
s8	w68	Lebewohl	Lebewohl	Lebewohl	NN
s8	w69	in	in	in	APPR
s8	w6a	deinem	deinem	deine	PPOSAT
s8	w6b	Namen	Namen	Name	NN
s8	w6c	.	.	.	$.
s9	w6d	Denn	Denn	denn	KON
s9	w6e	ich	ich	ich	PPER
s9	w6f	habe	hab'	haben	VAFIN
s9	w70	Dich	Dich	du	PPER
s9	w71	in	in	in	APPR
s9	w72	keinem	keinem	keine	PIAT
s9	w73	Augenblick	Augenblick	Augenblick	NN
s9	w74	vergessen	vergeſſen	vergessen	VVPP
s9	w75	;	;	;	$.
s9	w76	ich	ich	ich	PPER
s9	w77	wußte	wußte	wissen	VVFIN
s9	w78	wohl	wohl	wohl	ADV
s9	w79	,	,	,	$,
s9	w7a	sie	ſie	sie	PPER
s9	w7b	hätte	hätte	haben	VAFIN
s9	w7c	mir	mir	ich	PPER
s9	w7d	gern	gern	gern	ADV
s9	w7e	deine	deine	deine	PPOSAT
s9	w7f	beste	beſte	gut	ADJA
s9	w80	Liebe	Liebe	Liebe	NN
s9	w81	zum	zum	zum	APPRART
s9	w82	Erbteil	Erbtheil	Erbeteil	NN
s9	w83	hinterlassen	hinterlaſſen	hinterlassen	VVPP
s9	w84	.	.	.	$.
sa	w85	Sie	Sie	sie	PPER
sa	w86	ist	iſt	sein	VAFIN
sa	w87	nun	nun	nun	ADV
sa	w88	tot	todt	tot	ADJD
sa	w89	,	,	,	$,
sa	w8a	vor	vor	vor	APPR
sa	w8b	welcher	welcher	welche	PRELS
sa	w8c	ich	ich	ich	PPER
sa	w8d	die	die	d	ART
sa	w8e	Schätze	Schätze	Schatz	NN
sa	w8f	meines	meines	meine	PPOSAT
sa	w90	Lebens	Lebens	Leben	NN
sa	w91	ausbreitete	ausbreitete	ausbreiten	VVFIN
sa	w92	;	;	;	$.
sa	w93	sie	ſie	sie	PPER
sa	w94	wußte	wußte	wissen	VVFIN
sa	w95	wie	wie	wie	PWAV
