Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Sammlung	Sammlung	Sammelung	NN
s1	w2	kritischer	Critiſcher	kritisch	ADJD
s1	w3	,	,	,	$,
s1	w4	Poetischer	Poetiſcher	Poetische	NN
s1	w5	,	,	,	$,
s1	w6	und	und	und	KON
s1	w7	anderer	anderer	ander	ADJA
s1	w8	geistvollen	geiſtvollen	geistvoll	ADJA
s1	w9	Schriften	Schriften	Schrift	NN
s1	wa	,	,	,	$,
s1	wb	Zur	Zur	zur	APPRART
s1	wc	Verbesserung	Verbeſſerung	Verbesserung	NN
s1	wd	des	des	d	ART
s1	we	Urteiles	Urtheiles	Urteil	NN
s1	wf	und	und	und	KON
s1	w10	des	des	d	ART
s1	w11	Witzes	Witzes	Witz	NN
s1	w12	in	in	in	APPR
s1	w13	den	den	d	ART
s1	w14	Werken	Wercken	Werken	NN
s1	w15	der	der	d	ART
s1	w16	Wohlredenheit	Wohlredenheit	Wohlredenheit	NN
s1	w17	und	und	und	KON
s1	w18	der	der	d	ART
s1	w19	Poesie	Poeſie	Poesie	NN
s1	w1a	.	.	.	$.
s2	w1b	Achtes	Achtes	acht	ADJA
s2	w1c	Stück	Stuͤck	Stück	NN
s2	w1d	.	.	.	$.
s3	w1e	Zürich	Zuͤrich	Zürich	NE
s3	w1f	,	,	,	$,
s3	w20	Bei	Bey	bei	APPR
s3	w21	Conrad	Conrad	Conrad	NE
s3	w22	Orell	Orell	Orell	NE
s3	w23	und	und	und	KON
s3	w24	Comp.	Comp.	Comp.	NE
s3	w25	1743	1743	1743	CARD
s3	w26	.	.	.	$.
s19c	w2adc	Von	Von	von	APPR
s19c	w2add	der	der	d	ART
s19c	w2ade	Poesie	Poeſie	Poesie	NN
s19c	w2adf	des	des	d	ART
s19c	w2ae0	sechzehnten	ſechszehnten	sechzehnt	ADJA
s19c	w2ae1	Jahrhunderts	Jahrhunderts	Jahrhundert	NN
s19c	w2ae2	.	.	.	$.
s4	w27	Ich	JCH	ich	PPER
s4	w28	komme	komme	kommen	VVFIN
s4	w29	auf	auf	auf	APPR
s4	w2a	Sebastian	Sebaſtian	Sebastian	NE
s4	w2b	Branden	Branden	Branden	NE
s4	w2c	.	.	.	$.
s5	w2d	Unter	Unter	unter	APPR
s5	w2e	den	den	d	ART
s5	w2f	rohen	rohen	roh	ADJA
s5	w30	Versen	Verſen	Vers	NN
s5	w31	desselben	deſſelben	dieselbe	PDS
s5	w32	kann	kan	können	VMFIN
s5	w33	man	man	man	PIS
s5	w34	einen	einen	eine	ART
s5	w35	satirischen	ſatyriſchen	satirisch	ADJA
s5	w36	Sittenlehrer	Sittenlehrer	Sittenlehrer	NN
s5	w37	wahrnehmen	wahrnehmen	wahrnehmen	VVINF
s5	w38	,	,	,	$,
s5	w39	der	der	die	PRELS
s5	w3a	mit	mit	mit	APPR
s5	w3b	gesunden	geſunden	gesund	ADJA
