Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Das	Das	d	ART
s1	w2	Dritte	Dritte	dritt	ADJA
s1	w3	Buch	Buch	Buch	NN
s1	w4	vom	vom	vom	APPRART
s1	w5	wahren	wahren	wahr	ADJA
s1	w6	Christentum	Chriſtenthumb	Christentum	NN
s1	w7	/	/	/	$(
s1	w8	vom	vom	vom	APPRART
s1	w9	Inwendigen	Inwendigen	inwendig	ADJA
s1	wa	Menschen	Menſchen	Mensch	NN
s1	wb	.	.	.	$.
s2	wc	Wie	Wie	wie	PWAV
s2	wd	Gott	GOtt	Gott	NN
s2	we	den	den	d	ART
s2	wf	höchsten	hoͤchſten	hoch	ADJA
s2	w10	Schatz	Schatz	Schatz	NN
s2	w11	:	:	:	$.
s2	w12	sein	ſein	sein	PPOSAT
s2	w13	Reich	Reich	Reich	NN
s2	w14	in	in	in	APPR
s2	w15	des	des	d	ART
s2	w16	Menschen	Menſchen	Mensch	NN
s2	w17	Herz	Hertz	Herz	NN
s2	w18	gelegt	geleget	legen	VVPP
s2	w19	hat	hat	haben	VAFIN
s2	w1a	/	/	/	$(
s2	w1b	als	als	als	KOKOM
s2	w1c	einen	einen	eine	ART
s2	w1d	verborgenen	verborgenen	verbergen	ADJA
s2	w1e	Schatz	Schatz	Schatz	NN
s2	w1f	im	im	im	APPRART
s2	w20	Acker	Acker	Acker	NN
s2	w21	:	:	:	$.
s3	w22	Als	Als	als	KOUS
s3	w23	ein	ein	eine	ART
s3	w24	Göttliches	Goͤttliches	göttlich	ADJA
s3	w25	Licht	Liecht	Licht	NN
s3	w26	der	der	d	ART
s3	w27	Seelen	Seelen	Seele	NN
s3	w28	/	/	/	$(
s3	w29	und	vnd	und	KON
s3	w2a	wie	wie	wie	PWAV
s3	w2b	dasselbe	daſſelbe	dasselbe	PDAT
s3	w2c	in	in	in	APPR
s3	w2d	uns	vns	uns	PRF
s3	w2e	zu	zu	zu	PTKZU
s3	w2f	erwecken	erwecken	erwecken	VVINF
s3	w30	und	vnd	und	KON
s3	w31	zu	zu	zu	PTKZU
s3	w32	suchen	ſuchen	suchen	VVINF
s3	w33	.	.	.	$.
s4	w34	Durch	Durch	durch	APPR
s4	w35	Johannes	Johannem	Johannes	NE
s4	w36	Arndt	Arndt	Arndt	NE
s4	w37	/	/	/	$(
s4	w38	Pfarrern	Pfarꝛern	Pfarrer	NN
s4	w39	der	der	d	ART
s4	w3a	Kirchen	Kirchen	Kirche	NN
s4	w3b	S.	S.	S.	NE
s4	w3c	Andreä	Andreæ	Andreä	NE
s4	w3d	zu	zu	zu	APPR
s4	w3e	Eißleben.	Eißleben.	Eißleben.	NE
s4	w3f	Luc.	Luc.	Luc.	NE
s4	w40	17.	17.	17.	ADJA
s4	w41	Sehet	Sehet	sehen	VVFIN
s4	w42	/	/	/	$(
s4	w43	das	das	d	ART
s4	w44	Reich	Reich	Reich	NN
s4	w45	Gottes	Gottes	Gott	NN
s4	w46	ist	iſt	sein	VAFIN
s4	w47	inwendig	inwendig	inwendig	ADJD
s4	w48	in	in	in	APPR
s4	w49	euch.	euch.	Euch.	NE
s4	w4a	Matth.	Matth.	Matth.	NE
