Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Wunderhorn	Wunderhorn	Wunderhorn	NN
s1	w2	Alte	Alte	alt	ADJA
s1	w3	deutsche	deutſche	deutsch	ADJA
s1	w4	Lieder	Lieder	Lied	NN
s1	w5	A.	A.	A.	APPRART
s1	w6	von	von	von	APPR
s1	w7	Arnim	Arnim	Arnim	NE
s1	w8	C.	C.	C.	NE
s1	w9	Brentano	Brentano	Brentano	NE
s1	wa	III.	III.	Iii.	NE
s1	wb	Heidelberg	Heidelberg	Heidelberg	NE
s1	wc	bei	bey	bei	APPR
s1	wd	Mohr	Mohr	Mohr	NN
s1	we	und	und	und	KON
s1	wf	Zimmer	Zimmer	Zimmer	NN
s1	w10	1808	1808	1808	CARD
s1	w11	.	.	.	$.
s2	w12	Des	Des	d	ART
s2	w13	Knaben	Knaben	Knabe	NN
s2	w14	Wunderhorn	Wunderhorn	Wunderhorn	NN
s2	w15	.	.	.	$.
s3	w16	Alte	Alte	alt	ADJA
s3	w17	deutsche	deutſche	deutsch	ADJA
s3	w18	Lieder	Lieder	Lied	NN
s3	w19	gesammelt	geſammelt	sammeln	VVPP
s3	w1a	von	von	von	APPR
s3	w1b	L.	L.	L.	NE
s3	w1c	A.	A.	A.	NE
s3	w1d	v.	v.	v.	APPR
s3	w1e	Arnim	Arnim	Arnim	NE
s3	w1f	und	und	und	KON
s3	w20	Clemens	Clemens	Clemens	NE
s3	w21	Brentano	Brentano	Brentano	NE
s3	w22	.	.	.	$.
s4	w23	Dritter	Dritter	dritt	ADJA
s4	w24	Band	Band	Band	NN
s4	w25	.	.	.	$.
s5	w26	Heidelberg	Heidelberg	Heidelberg	NE
s5	w27	,	,	,	$,
s5	w28	bei	bey	bei	APPR
s5	w29	Mohr	Mohr	Mohr	NN
s5	w2a	und	und	und	KON
s5	w2b	Zimmer	Zimmer	Zimmer	NN
s5	w2c	.	.	.	$.
s6	w2d	1808	1808	1808	CARD
s6	w2e	.	.	.	$.
s8b6	wd001	Des	Des	d	ART
