Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s1	w1	Sammlung	Sammlung	Sammelung	NN
s1	w2	kritischer	Critiſcher	kritisch	ADJD
s1	w3	,	,	,	$,
s1	w4	Poetischer	Poetiſcher	Poetische	NN
s1	w5	,	,	,	$,
s1	w6	und	und	und	KON
s1	w7	anderer	andrer	ander	ADJA
s1	w8	geistvollen	geiſtvollen	geistvoll	ADJA
s1	w9	Schriften	Schriften	Schrift	NN
s1	wa	,	,	,	$,
s1	wb	Zur	Zur	zur	APPRART
s1	wc	Verbesserung	Verbeſſerung	Verbesserung	NN
s1	wd	des	des	d	ART
s1	we	Urteils	Urtheils	Urteil	NN
s1	wf	und	und	und	KON
s1	w10	des	des	d	ART
s1	w11	Witzes	Wizes	Witz	NN
s1	w12	in	in	in	APPR
s1	w13	den	den	d	ART
s1	w14	Werken	Wercken	Werken	NN
s1	w15	der	der	d	ART
s1	w16	Wohlredenheit	Wolredenheit	Wohlredenheit	NN
s1	w17	und	und	und	KON
s1	w18	der	der	d	ART
s1	w19	Poesie	Poeſie	Poesie	NN
s1	w1a	.	.	.	$.
s2	w1b	Zweites	Zweytes	zweit	ADJA
s2	w1c	Stück	Stuͤck	Stück	NN
s2	w1d	.	.	.	$.
s3	w1e	Zürich	Zuͤrich	Zürich	NE
s3	w1f	,	,	,	$,
s3	w20	Bei	Bey	bei	APPR
s3	w21	Conrad	Conrad	Conrad	NE
s3	w22	Orell	Orell	Orell	NE
s3	w23	und	und	und	KON
s3	w24	Comp.	Comp.	Comp.	NE
s3	w25	1741	1741	1741	CARD
s3	w26	.	.	.	$.
s5e	w12bc	Notwendiges	Nothwendiges	notwendig	ADJA
s5e	w12bd	Ergänzungs-Stücke	Ergaͤntzungs-Stuͤcke	Ergänzungs-Stück	NN
s5e	w12be	Zu	Zu	zu	APPR
s5e	w12bf	der	der	d	ART
s5e	w12c0	Schutz-Vorrede	Schutz-Vorrede	Schutz-Vorrede	NN
s5e	w12c1	Hrn.	Hrn.	Hrn.	NE
s5e	w12c2	Dr.	Dr.	Dr.	NN
s5e	w12c3	Tr	Tr	Tr	NE
s5e	w12c4		⁎		$(
s5e	w12c5	ll	ll	ll	XY
s5e	w12c6		⁎		$(
s5e	w12c7	rs	rs	rs	XY
s5e	w12c8	Vor	Vor	vor	APPR
s5e	w12c9	seinem	ſeinem	seine	PPOSAT
s5e	w12ca	neuen	neuen	neu	ADJA
s5e	w12cb	Äsopischen	Aeſopiſchen	äsopisch	ADJA
s5e	w12cc	Fabelwerke	Fabelwercke	Fabelwerk	NN
s5e	w12cd	/	/	/	$(
s5e	w12ce	Durch	Durch	durch	APPR
s5e	w12cf	einen	einen	eine	ART
s5e	w12d0	glücklichen	gluͤcklichen	glücklich	ADJA
s5e	w12d1	Zufall	Zufall	Zufall	NN
s5e	w12d2	mitten	mitten	mitten	ADV
s5e	w12d3	aus	aus	aus	APPR
s5e	w12d4	dem	dem	d	ART
